id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
789,Sourcewell,Pierson Wireless Corp.,PIERSON WIRELESS .,020624-PRS,Private Wireless Services with Related Solutions,Turnkey telecommunications solutions,,,,,2028-05-07,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020624-PRS,,active
790,Sourcewell,Pitney Bowes,PITNEY BOWES,011322-PIT,Mailing and Postage Equipment and Technology,Mailing and shipping software and solutions,,,,,2027-02-28,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011322-PIT,,active
791,Sourcewell,Pitts Enterprises,PITTS ENTERPRISES,092922-PTT,"Trailers with Related Equipment, Accessories, and Services",Trailers,,,,,2026-12-20,United States,,https://sourcewell-mn.gov//cooperative-purchasing/092922-PTT,,active
792,Sourcewell,"Playworld Systems - PlayPower, Inc.","PLAYWORLD SYSTEMS - PLAYPOWER, .",010521-LTS-8,Playground and Water Play Equipment with Related Accessories and Services,Commercial playground manufacturer,,,,,2026-02-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/010521-LTS-8,,active
793,Sourcewell,PMY ETS,PMY ETS,022525-PMY,Passenger and Crowd Flow Management Solutions and Related Products,Real-time analysis of crowd movement and behavior,,,,,2029-04-18,United States,,https://sourcewell-mn.gov//cooperative-purchasing/022525-PMY,,active
794,Sourcewell,Polaris,POLARIS,091024-PSI,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services","Off-road vehicles, UTVs, ATVs, Snowmobiles",,,,,2028-11-13,United States,,https://sourcewell-mn.gov//cooperative-purchasing/091024-PSI,,active
795,Sourcewell,Poligon by PorterCorp,POLIGON BY PORTERCORP,012621-PPC,Open Air Structures and Accessory or Utility Buildings with Related Equipment and Services,Open air structures,,,,,2026-03-05,United States,,https://sourcewell-mn.gov//cooperative-purchasing/012621-PPC,,active
796,Sourcewell,Populus Technologies,POPULUS TECHNOLOGIES,120423-POPU,Curb Management Technologies with Related Services,Curb and mobility management systems,,,,,2028-01-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120423-POPU,,active
797,Sourcewell,Portafloor,PORTAFLOOR,031022-GER-1,"Athletic Surfaces with Installation, Related Equipment, Materials, and Services",Athletic surfaces,,,,,2027-05-26,United States,,https://sourcewell-mn.gov//cooperative-purchasing/031022-GER-1,,active
798,Sourcewell,Porter Athletic,PORTER ATHLETIC,050924-PTA,Athletic and Physical Education Equipment with Related Supplies,Athletic equipment,,,,,2028-07-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/050924-PTA,,active
799,Sourcewell,PositivEnergy,POSITIVENERGY,051123-PST,"Fleet Electrification Transition Planning, Management, and Related Services",Turnkey EV charging solutions,,,,,2027-07-19,United States,,https://sourcewell-mn.gov//cooperative-purchasing/051123-PST,,active
800,Sourcewell,Power Technique,POWER TECHNIQUE,020923-PWT,Portable Construction Equipment with Related Accessories and Attachments,Portable construction equipment,,,,,2027-04-20,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020923-PWT,,active
801,Sourcewell,PowerSchool Group,POWERSCHOOL GROUP,090320-POW,Public Sector and Education Administration Software Solutions with Related Services,Public administration software,,,,,2025-11-02,United States,,https://sourcewell-mn.gov//cooperative-purchasing/090320-POW,,active
802,Sourcewell,Powerscreen,POWERSCREEN,030923-TER-1,"Recycling and Repurposing Equipment with Related Accessories, Supplies, Technology, and Services",Waste recycling equipment,,,,,2027-05-03,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030923-TER-1,,active
803,Sourcewell,Precision Task Group,PRECISION TASK GROUP,060624-PRT,Software Solutions and Related Services for Public Sector and Education Administration,"Workday SaaS subscription, implementation, and consulting services",,,,,2028-10-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/060624-PRT,,active
804,Sourcewell,Precor,PRECOR,052324-PCR,Fitness Equipment with Related Accessories and Services,Fitness equipment,,,,,2028-07-29,United States,,https://sourcewell-mn.gov//cooperative-purchasing/052324-PCR,,active
805,Sourcewell,Presence Learning,PRESENCE LEARNING,102821-GTY,Teletherapy Services,Teletherapy services,,,,,2025-12-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/102821-GTY,,active
806,Sourcewell,Presidio,PRESIDIO,030223-PSO,"Scoreboards, Digital Displays, and Video Boards with Related Services","Audio, video, and digital solutions",,,,,2027-05-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030223-PSO,,active
807,Sourcewell,Presidio,PRESIDIO,120122-PSO,Unified Communication and Contact Center Solutions,Digital services and solutions,,,,,2027-03-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120122-PSO,,active
808,Sourcewell,Progress Solar,PROGRESS SOLAR,020923-PGS,Portable Construction Equipment with Related Accessories and Attachments,Portable construction equipment,,,,,2027-04-20,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020923-PGS,,active
809,Sourcewell,"Propel, Inc.","PROPEL, .",051922-PRL,Wellness Engagement Program Solutions and Related Services,Wellness engagement program,,,,,2026-07-08,United States,,https://sourcewell-mn.gov//cooperative-purchasing/051922-PRL,,active
810,Sourcewell,PropertyRoom.com,PROPERTYROOM.COM,111424-PRC,Auction Services with Related Solutions,"Online auction services: vehicles, property, evidence, and firearms",,,,,2029-01-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/111424-PRC,,active
811,Sourcewell,"Provident, Underwritten by AXIS Insurance Company","PROVIDENT, UNDERWRITTEN BY AXIS INSURANCE",051623-AXC,Group Employee Benefits and Related Services,Group employee benefits,,,,,2027-07-19,United States,,https://sourcewell-mn.gov//cooperative-purchasing/051623-AXC,,active
812,Sourcewell,PSD Citywide,PSD CITYWIDE,060624-PSD,Software Solutions and Related Services for Public Sector and Education Administration,"Cloud-based EAM, PP&L, GIS, & Budget Software",,,,,2028-10-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/060624-PSD,,active
813,Sourcewell,PSTrax,PSTRAX,030425-SAU,Public Safety Software,Public safety inventory management software,,,,,2029-07-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030425-SAU,,active
814,Sourcewell,Public Restroom Company,PUBLIC RESTROOM,052725-PRM,Restroom and Shower Facility Solutions,Restroom and shower facility,,,,,2029-07-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/052725-PRM,,active
815,Sourcewell,Public Surplus,PUBLIC SURPLUS,012821-TPG,Auction Services with Related Solutions,Auction services,,,,,2026-03-19,United States,,https://sourcewell-mn.gov//cooperative-purchasing/012821-TPG,,active
816,Sourcewell,PURVIS Systems,PURVIS SYSTEMS,042021-PUR,Public Safety Communications Technology and Hardware Solutions,IP-based fire and EMS alerting solutions,,,,,2026-06-23,United States,,https://sourcewell-mn.gov//cooperative-purchasing/042021-PUR,,active
817,Sourcewell,PURVIS Systems,PURVIS SYSTEMS,020625-PUR,Public Safety Communications Technology and Hardware Solutions,"Automated dispatch, fire and EMS alerting solutions",,,,,2029-07-24,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020625-PUR,,active
818,Sourcewell,Quadient,QUADIENT,070125-QDT,Mailing and Postage Equipment and Technology,Intelligent software and hardware solutions,,,,,2029-08-05,United States,,https://sourcewell-mn.gov//cooperative-purchasing/070125-QDT,,active
819,Sourcewell,Quicket Solutions,QUICKET SOLUTIONS,030425-QKT,Public Safety Software,Unified justice platform for law enforcement and courts,,,,,2029-07-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030425-QKT,,active
820,Sourcewell,Quicket Solutions,QUICKET SOLUTIONS,060624-QKT,Software Solutions and Related Services for Public Sector and Education Administration,"Cloud-based ERP, Case Management, and Workflow Automation Software",,,,,2028-10-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/060624-QKT,,active
821,Sourcewell,Quicket Solutions,QUICKET SOLUTIONS,080321-QKT,"Parking Management Systems with Related Equipment, Supplies, and Services",Cloud-based parking management software,,,,,2026-10-07,United States,,https://sourcewell-mn.gov//cooperative-purchasing/080321-QKT,,active
822,Sourcewell,RadioMobile,RADIOMOBILE,042021-RDO,Public Safety Communications Technology and Hardware Solutions,"Fire and EMS: MDC, FSA, networking, and integration",,,,,2026-06-23,United States,,https://sourcewell-mn.gov//cooperative-purchasing/042021-RDO,,active
823,Sourcewell,"Rain Drop Products, LLC","RAIN DROP PRODUCTS,",010521-RDP,Playground and Water Play Equipment with Related Accessories and Services,Children's commercial aquatic play equipment,,,,,2026-02-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/010521-RDP,,active
824,Sourcewell,RapidView,RAPIDVIEW,120721-RVL,Underground Infrastructure Inspection and Rehabilitation Equipment with Related Services,Underground infrastructure,,,,,2026-01-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120721-RVL,,active
825,Sourcewell,Rausch Electronics,RAUSCH ELECTRONICS,120721-RAU,Underground Infrastructure Inspection and Rehabilitation Equipment with Related Services,Underground infrastructure,,,,,2026-01-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120721-RAU,,active
826,Sourcewell,RC Mowers,RC MOWERS,112624-EMB,Grounds Maintenance Equipment and Related Attachments,Remote-operated robotic slope mowers and autonomous mowing robots,,,,,2029-01-31,United States,,https://sourcewell-mn.gov//cooperative-purchasing/112624-EMB,,active
827,Sourcewell,Redwood Toxicology,REDWOOD TOXICOLOGY,011222-RTL,Lab Services and Testing with Related Products and Supplies,Drug testing products and laboratory services,,,,,2027-02-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011222-RTL,,active
828,Sourcewell,Rehlko (formerly Kohler),REHLKO (FORMERLY KOHLER),092222-KOH,"Electrical Energy Power Generation Equipment with Related Parts, Supplies, and Services",Electrical energy power generation equipment,,,,,2026-11-22,United States,,https://sourcewell-mn.gov//cooperative-purchasing/092222-KOH,,active
829,Sourcewell,Rehrig Pacific Company,REHRIG PACIFIC,120324-REH,Plastic Refuse and Recycling Containers with Related Technology Solutions,Container and technology recycling and waste solutions,,,,,2029-04-04,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120324-REH,,active
830,Sourcewell,Reliance,RELIANCE,051623-RLC,Group Employee Benefits and Related Services,Group employee benefits,,,,,2027-07-19,United States,,https://sourcewell-mn.gov//cooperative-purchasing/051623-RLC,,active
831,Sourcewell,REV Group,REV GROUP,122123-RVG,Ambulance and Emergency Medical Service Vehicles,Ambulances and emergency vehicles,,,,,2028-02-28,United States,,https://sourcewell-mn.gov//cooperative-purchasing/122123-RVG,,active
832,Sourcewell,RG Event Surfaces,RG EVENT SURFACES,031022-REC-3,"Athletic Surfaces with Installation, Related Equipment, Materials, and Services",Modular athletic surfacing and rentals,,,,,2027-05-26,United States,,https://sourcewell-mn.gov//cooperative-purchasing/031022-REC-3,,active
833,Sourcewell,Ricochet Manufacturing,RICOCHET MANUFACTURING,010424-RIC,Firefighting Personal Protective Equipment with Related Equipment Cleaning,Firefighting PPE and related equipment and cleaning,,,,,2028-03-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/010424-RIC,,active
834,Sourcewell,"Ricoh USA, Inc.","RICOH USA, .",112124-RCH,"Copiers, Printers, and Multi-Function Devices with Related Supplies, Accessories, and Services",Office equipment/software and services,,,,,2028-12-31,United States,,https://sourcewell-mn.gov//cooperative-purchasing/112124-RCH,,active
835,Sourcewell,Riddell/All American Sports Corp.,RIDDELL/ALL AMERICAN SPORTS .,050924-RIL,Athletic and Physical Education Equipment with Related Supplies,Sales & Reconditioning of Athletic Equipment,,,,,2028-07-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/050924-RIL,,active
836,Sourcewell,RingCentral,RINGCENTRAL,120122-RNG,Unified Communication and Contact Center Solutions,Unified communications and contact center solutions,,,,,2027-03-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120122-RNG,,active
837,Sourcewell,Ring-O-Matic,RING-O-MATIC,101221-RGO,"Sewer Vacuum, Hydro-Excavation, and Municipal Pumping Equipment
with Related Accessories and Supplies",Sewer vacuum,,,,,2026-11-29,United States,,https://sourcewell-mn.gov//cooperative-purchasing/101221-RGO,,active
838,Sourcewell,RISO,RISO,112124-RSO,"Copiers, Printers, and Multi-Function Devices with Related Supplies, Accessories, and Services",Inkjet Printers and Digital Duplicators,,,,,2029-01-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/112124-RSO,,active
839,Sourcewell,RMUS,RMUS,011223-RMS,Unmanned and Remotely Operated Vehicle Systems with Related Technology and Services,Unmanned vehicle systems,,,,,2027-03-24,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011223-RMS,,active
840,Sourcewell,Road Rescue,ROAD RESCUE,122123-RVG-4,Ambulance and Emergency Medical Service Vehicles,Road Rescue: Ambulance Excellence,,,,,2028-02-28,United States,,https://sourcewell-mn.gov//cooperative-purchasing/122123-RVG-4,,active
841,Sourcewell,RoadFlex,ROADFLEX,030625-RDFX,Fleet Payment Solutions with Related Services,Fleet cards and fleet payments,,,,,2029-06-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030625-RDFX,,active
842,Sourcewell,Robbins Inc.,ROBBINS .,031022-RBI,"Athletic Surfaces with Installation, Related Equipment, Materials, and Services",Athletic surfaces,,,,,2027-05-26,United States,,https://sourcewell-mn.gov//cooperative-purchasing/031022-RBI,,active
843,Sourcewell,Romtec,ROMTEC,052725-RMT,Restroom and Shower Facility Solutions,Restroom and shower facility,,,,,2029-07-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/052725-RMT,,active
844,Sourcewell,Roppe,ROPPE,061323-RPP,Flooring Materials with Related Supplies and Services,Flooring,,,,,2027-08-09,United States,,https://sourcewell-mn.gov//cooperative-purchasing/061323-RPP,,active
845,Sourcewell,Rosenbauer America,ROSENBAUER AMERICA,113021-RSD,Firefighting Apparatus and Fire Service Vehicles,Firefighting apparatus,,,,,2026-02-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/113021-RSD,,active
846,Sourcewell,Roth IAMS,ROTH IAMS,102424-RTH,Facility Assessment & Planning with Related Services,Facility assessment and planning,,,,,2029-01-03,United States,,https://sourcewell-mn.gov//cooperative-purchasing/102424-RTH,,active
847,Sourcewell,"Rotochopper, Inc.","ROTOCHOPPER, .",030923-RTO,"Recycling and Repurposing Equipment with Related Accessories, Supplies, Technology, and Services",Recycling and repurposing processing equipment,,,,,2027-05-03,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030923-RTO,,active
848,Sourcewell,Roundtrip EV Solutions,ROUNDTRIP EV SOLUTIONS,032824-RDT,"Class 4-8 Chassis with Related Equipment, Accessories, and Services",Electric trucks and charging infrastructure for municipalities,,,,,2028-07-09,United States,,https://sourcewell-mn.gov//cooperative-purchasing/032824-RDT,,active
849,Sourcewell,Routeware (ReCollect),ROUTEWARE (RECOLLECT),041521-RCS,Plastic Refuse and Recycling Containers with Related Technology Solutions,Public works communications technology,,,,,2026-05-28,United States,,https://sourcewell-mn.gov//cooperative-purchasing/041521-RCS,,active
850,Sourcewell,Routeware SmartCity,ROUTEWARE SMARTCITY,020221-RUB,Fleet Management Technologies with Related Software Solutions,Fleet management technology for heavy-duty vehicles,,,,,2026-03-26,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020221-RUB,,active
