id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
717,Sourcewell,Motorola Solutions,MOTOROLA SOLUTIONS,101223-MOT,"Public Safety Video Surveillance Solutions with Related Equipment, Software and Accessories",Public safety surveillance,IT,,,,2027-12-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/101223-MOT,,active
718,Sourcewell,Motorola Solutions,MOTOROLA SOLUTIONS,042021-MOT,Public Safety Communications Technology and Hardware Solutions,Public safety communications,IT,,,,2026-06-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/042021-MOT,,active
719,Sourcewell,Motorola Solutions,MOTOROLA SOLUTIONS,051321-MOT,Public Safety Software,Public safety software,IT,,,,2026-07-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/051321-MOT,,active
720,Sourcewell,Motrec International,MOTREC INTERNATIONAL,091024-MTR,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services",Utility transport vehicles,Transportation,,,,2028-11-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091024-MTR,,active
721,Sourcewell,MSA Safety Sales,MSA SAFETY SALES,011824-MSS,Self-Contained Breathing Apparatus (SCBA) and Breathing Air Systems with Related Equipment,Safety and personal protection equipment,Security,,,,2028-03-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011824-MSS,,active
722,Sourcewell,MSC Industrial Supply,MSC INDUSTRIAL SUPPLY,091422-MSI,"Facility MRO, Industrial, and Building-Related Supplies and Equipment",Supplier of MRO products,Facilities,,,,2026-11-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091422-MSI,,active
723,Sourcewell,MSC Industrial Supply,MSC INDUSTRIAL SUPPLY,082724-MSI,Janitorial Supplies and Equipment with Related Services,Janitorial supplies,Facilities,,,,2028-10-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/082724-MSI,,active
724,Sourcewell,mtu – A Rolls-Royce Solution,MTU – A ROLLS-ROYCE SOLUTION,092222-RYC,"Electrical Energy Power Generation Equipment with Related Parts, Supplies, and Services",Emergency power-generation equipment,Facilities,,,,2026-11-22,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092222-RYC,,active
725,Sourcewell,Multiforce Systems,MULTIFORCE SYSTEMS,092920-MTF,"Aboveground Fuel and Fluid Storage with Related Hardware, Software, and
Services",Fleet fuel management system hardware and software,IT,,,,2025-12-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092920-MTF,,active
726,Sourcewell,Multihog,MULTIHOG,111522-MUL,Airport Runway Equipment with Related Supplies and Services,Airport runway equipment,Office Supplies,,,,2027-02-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/111522-MUL,,active
727,Sourcewell,Multiquip,MULTIQUIP,020923-MTQ,Portable Construction Equipment with Related Accessories and Attachments,Portable construction equipment,Furniture,,,,2027-04-20,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020923-MTQ,,active
728,Sourcewell,Municipal Emergency Services,MUNICIPAL EMERGENCY SERVICES,010424-MES,Firefighting Personal Protective Equipment with Related Equipment Cleaning,Firefighting PPE,Security,,,,2028-03-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010424-MES,,active
729,Sourcewell,Municipal Emergency Services,MUNICIPAL EMERGENCY SERVICES,011124-MES,Uniforms with Related Products and Services,"Uniforms, tailoring, and fitting services",Professional Services,,,,2028-03-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011124-MES,,active
730,Sourcewell,Municipal Emergency Services,MUNICIPAL EMERGENCY SERVICES,090122-MES,Law Enforcement Equipment,Law enforcement equipment,Security,,,,2026-11-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/090122-MES,,active
731,Sourcewell,Municipal Emergency Services,MUNICIPAL EMERGENCY SERVICES,011824-MES,Self-Contained Breathing Apparatus (SCBA) and Breathing Air Systems with Related Equipment,"SCBA, respiratory, air quality",Equipment,,,,2028-03-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011824-MES,,active
732,Sourcewell,Municipal Emergency Services,MUNICIPAL EMERGENCY SERVICES,020124-MES,Firefighting Equipment and Rescue Tools with Related Supplies and Accessories,Firefighting equipment,Office Supplies,,,,2028-04-04,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020124-MES,,active
733,Sourcewell,"Musco Sports Lighting, LLC","MUSCO SPORTS LIGHTING,",041123-MSL,"Sports Lighting Solutions with Related Technology, Equipment, and Services",Sports lighting,IT,,,,2027-06-16,,,https://www.sourcewell-mn.gov/cooperative-purchasing/041123-MSL,,active
734,Sourcewell,Nachurs Alpine,NACHURS ALPINE,091724-NACH,"Water Treatment Chemicals with Related Supplies, Equipment, and Services",Water treatment,Office Supplies,,,,2028-11-26,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091724-NACH,,active
735,Sourcewell,Nachurs Alpine,NACHURS ALPINE,110122-NCH,Airport Runway Materials with Related Supplies and Services,Airport runway materials,Office Supplies,,,,2027-01-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110122-NCH,,active
736,Sourcewell,NAPA Auto Parts,NAPA AUTO PARTS,100124-GPC,Aftermarket Vehicle Parts and Supplies,Aftermarket vehicle parts,Office Supplies,,,,2029-01-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/100124-GPC,,active
737,Sourcewell,NAPA Integrated Business Solutions,NAPA INTEGRATED BUSINESS SOLUTIONS,090624-GPC,Vendor Managed Inventory and Logistics Management Solutions for Fleets and Facilities,Customized fleet and single source supply chain management,Facilities,,,,2028-12-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/090624-GPC,,active
738,Sourcewell,Nasco Education,NASCO EDUCATION,010725-NAS,"STEM Education Solutions and Equipment with Related Accessories, 
Supplies, and Services",Learning materials for K-12 classrooms,Office Supplies,,,,2029-05-14,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010725-NAS,,active
739,Sourcewell,National Auto Fleet Group,NATIONAL AUTO FLEET GROUP,032824-NAF,"Class 4-8 Chassis with Related Equipment, Accessories, and Services",Class 4-8 chassis with related equipment,Equipment,,,,2028-07-09,,,https://www.sourcewell-mn.gov/cooperative-purchasing/032824-NAF,,active
740,Sourcewell,National Auto Fleet Group,NATIONAL AUTO FLEET GROUP,091521-NAF,"Automobiles, SUVs, Vans, and Light Trucks with Related Equipment and Accessories","Cars, trucks, vans, SUVs, cab chassis, and other vehicles",Transportation,,,,2026-11-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091521-NAF,,active
741,Sourcewell,National Recreation Systems,NATIONAL RECREATION SYSTEMS,081523-NRS,Event Seating and Staging Solutions with Related Accessories and Services,Event seating,Furniture,,,,2027-10-06,,,https://www.sourcewell-mn.gov/cooperative-purchasing/081523-NRS,,active
742,Sourcewell,NCL Government Capital,NCL GOVERNMENT CAPITAL,092424-NCL,Tax-Exempt Municipal Leasing with Related Services,Tax-exempt municipal leasing and financing,Financial,,,,2028-11-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092424-NCL,,active
743,Sourcewell,"NEOGOV, NEOED, and PowerDMS","NEOGOV, NEOED, AND POWERDMS",030425-PDMS,Public Safety Software,Workforce management software for government,IT,,,,2029-07-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030425-PDMS,,active
744,Sourcewell,Neta Scientific,NETA SCIENTIFIC,020723-NTA,"Laboratory and Science Equipment, Supplies, and Related Technology and Services",Lab and science equipment,IT,,,,2027-04-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020723-NTA,,active
745,Sourcewell,Nevco,NEVCO,030223-NVC,"Scoreboards, Digital Displays, and Video Boards with Related Services",Scoreboards,IT,,,,2027-05-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030223-NVC,,active
746,Sourcewell,New Deal Deicing,NEW DEAL DEICING,031423-NDD,"Salt, Brine, and Anti-Icing or De-Icing Agents, and Brine Production and Storage Systems",Salt and brine,Products,,,,2027-05-30,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031423-NDD,,active
747,Sourcewell,New Holland - Agriculture,NEW HOLLAND - AGRICULTURE,082923-CNH-2,"Ag Tractors with Related Attachments, Accessories, and Supplies",Agricultural tractors,Office Supplies,,,,2027-10-11,,,https://www.sourcewell-mn.gov/cooperative-purchasing/082923-CNH-2,,active
748,Sourcewell,New Holland-Construction,NEW HOLLAND-CONSTRUCTION,011723-CNH-2,Heavy Construction Equipment with Related Attachments and Technology,Heavy construction equipment,IT,,,,2027-04-14,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011723-CNH-2,,active
749,Sourcewell,New Way,NEW WAY,110223-NWY,"Refuse Collection Vehicles with Related Equipment, Accessories, and Services",Refuse trucks,Transportation,,,,2027-12-28,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110223-NWY,,active
750,Sourcewell,New Way FleetForce,NEW WAY FLEETFORCE,040924-NWY,"Rental Equipment, Products, and Related Services",Garbage truck rentals,Transportation,,,,2028-06-11,,,https://www.sourcewell-mn.gov/cooperative-purchasing/040924-NWY,,active
751,Sourcewell,Newcastle Communications,NEWCASTLE COMMUNICATIONS,120122-NEW,Unified Communication and Contact Center Solutions,Unified communications,Telecommunications,,,,2027-03-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/120122-NEW,,active
752,Sourcewell,NEWCOM,NEWCOM,030425-NEWCM,Public Safety Software,Public safety technology,IT,,,,2029-07-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030425-NEWCM,,active
753,Sourcewell,NewGen Cleaning Services,NEWGEN CLEANING SERVICES,031125-NEWG,Facilities Maintenance Services,Janitorial and facility maintenance,Facilities,,,,2029-05-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031125-NEWG,,active
754,Sourcewell,Newtopia,NEWTOPIA,012722-NWT,Digital Health Products and Solutions,Digital health products,IT,,,,2026-03-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012722-NWT,,active
755,Sourcewell,Niu Toilet,NIU TOILET,081721-NIU,Restroom and Shower Facility Solutions,"Washroom, other trailer solutions & prefab structures",Technology Solutions,,,,2026-10-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/081721-NIU,,active
756,Sourcewell,"No Fault - PlayPower, Inc.","NO FAULT - PLAYPOWER, .",010521-LTS-1,Playground and Water Play Equipment with Related Accessories and Services,Playground safety surface products,Security,,,,2026-02-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010521-LTS-1,,active
757,Sourcewell,Nobel Computer Systems,NOBEL COMPUTER SYSTEMS,031224-NBL,Garage and Fleet Services,Optimal fleet and impound solutions,Transportation,,,,2028-05-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031224-NBL,,active
758,Sourcewell,NOMAD Power,NOMAD POWER,062625-NOMD,Mobile and Self-Propelled Power Storage Equipment with Related Attachments,Mobile battery energy storage systems,Equipment,,,,2029-08-11,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062625-NOMD,,active
759,Sourcewell,NP Aerospace,NP AEROSPACE,011221-NPA,"Body Armor with Related Accessories, Equipment, and Services",Body armor,Equipment,,,,2026-02-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011221-NPA,,active
760,Sourcewell,NTT America,NTT AMERICA,041525-NTTA,"Smart Infrastructure Solutions, Outdoor Sensors, 
and Related Products and Services",Innovative smart infrastructure solutions,Professional Services,,,,2029-07-22,,,https://www.sourcewell-mn.gov/cooperative-purchasing/041525-NTTA,,active
761,Sourcewell,NTT DATA,NTT DATA,020624-NTT,Private Wireless Services with Related Solutions,Private cellular network solutions and services,IT,,,,2028-05-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020624-NTT,,active
762,Sourcewell,NueGOV by Navjoy,NUEGOV BY NAVJOY,030425-NAV,Public Safety Software,"Scalable software platform for assets, staff, training, & incidents",IT,,,,2029-07-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030425-NAV,,active
763,Sourcewell,nureal.ai,NUREAL.AI,041525-NURL,"Smart Infrastructure Solutions, Outdoor Sensors, 
and Related Products and Services","Smart city solutions, outdoor sensors, AI software and pro. services",IT,,,,2029-07-22,,,https://www.sourcewell-mn.gov/cooperative-purchasing/041525-NURL,,active
764,Sourcewell,Nuvve,NUVVE,042221-NUV,Electric Vehicle Supply Equipment and Related Services,Electric vehicle equipment,Transportation,,,,2026-07-20,,,https://www.sourcewell-mn.gov/cooperative-purchasing/042221-NUV,,active
765,Sourcewell,Off Duty Management,OFF DUTY MANAGEMENT,030425-OFF,Public Safety Software,Public safety software,IT,,,,2029-07-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030425-OFF,,active
766,Sourcewell,Off Duty Management,OFF DUTY MANAGEMENT,060624-OFF,Software Solutions and Related Services for Public Sector and Education Administration,Software solutions - school safety officers,IT,,,,2028-10-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/060624-OFF,,active
767,Sourcewell,Off Duty Management,OFF DUTY MANAGEMENT,061324-OFF,Staffing with Related Services and Solutions,Management of off-duty work for public safety professionals,Security,,,,2028-10-24,,,https://www.sourcewell-mn.gov/cooperative-purchasing/061324-OFF,,active
768,Sourcewell,OFS Brands,OFS BRANDS,091423-OFS,Furniture Solutions with Related Accessories and Services,Furniture and related services,Furniture,,,,2027-12-04,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091423-OFS,,active
769,Sourcewell,Olathe Ford Sales,OLATHE FORD SALES,032824-OLA,"Class 4-8 Chassis with Related Equipment, Accessories, and Services",Fleet chassis dealership,Transportation,,,,2028-07-09,,,https://www.sourcewell-mn.gov/cooperative-purchasing/032824-OLA,,active
770,Sourcewell,Old Dominion Brush,OLD DOMINION BRUSH,112624-ODB,Grounds Maintenance Equipment and Related Attachments,Grounds maintenance,Facilities,,,,2029-01-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112624-ODB,,active
771,Sourcewell,Omada Health,OMADA HEALTH,012722-OMA,Digital Health Products and Solutions,Digital health products,IT,,,,2026-03-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012722-OMA,,active
772,Sourcewell,OpDecision,OPDECISION,072822-TN4,Communications Technology Consulting Services,Mobility expense management,IT,,,,2026-09-30,,,https://www.sourcewell-mn.gov/cooperative-purchasing/072822-TN4,,active
773,Sourcewell,O'Reilly Auto Parts,O'REILLY AUTO PARTS,100124-ORA,Aftermarket Vehicle Parts and Supplies,Aftermarket automotive parts,Office Supplies,,,,2029-01-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/100124-ORA,,active
774,Sourcewell,Orkin,ORKIN,012825-ORK,Pest Control Services with Related Products,Pest control,Professional Services,,,,2029-03-05,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012825-ORK,,active
775,Sourcewell,Orkin Canada,ORKIN CANADA,012825-ORKN,Pest Control Services with Related Products,Pest control,Professional Services,,,,2029-03-05,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012825-ORKN,,active
776,Sourcewell,Oshkosh Airport Products,OSHKOSH AIRPORT PRODUCTS,113021-OKC,Firefighting Apparatus and Fire Service Vehicles,Firefighting apparatus,Security,,,,2026-02-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/113021-OKC,,active
777,Sourcewell,Outdoor-Fit Exercise Systems,OUTDOOR-FIT EXERCISE SYSTEMS,010721-ODR,Outdoor Fitness Equipment with Related Accessories and Services,Manufacturer of unique outdoor fitness equipment,Equipment,,,,2026-02-05,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010721-ODR,,active
778,Sourcewell,Outdoorlink,OUTDOORLINK,041525-OUTD,"Smart Infrastructure Solutions, Outdoor Sensors, 
and Related Products and Services",Cellular-Based Power Control Systems,Professional Services,,,,2029-07-22,,,https://www.sourcewell-mn.gov/cooperative-purchasing/041525-OUTD,,active
779,Sourcewell,Outlook Insight,OUTLOOK INSIGHT,110724-OUTLK,"Artificial Intelligence (AI) Readiness, Implementation, and Support Services",Agency AI documentation discovery solutions,IT,,,,2029-03-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110724-OUTLK,,active
780,Sourcewell,P.L. Custom,P.L. CUSTOM,113021-PLC,Firefighting Apparatus and Fire Service Vehicles,Firefighting apparatus,Security,,,,2026-02-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/113021-PLC,,active
781,Sourcewell,P.L. Custom,P.L. CUSTOM,122123-PLC,Ambulance and Emergency Medical Service Vehicles,Manufacturer of Emergency Vehicles,Medical,,,,2028-02-28,,,https://www.sourcewell-mn.gov/cooperative-purchasing/122123-PLC,,active
782,Sourcewell,PA Consulting,PA CONSULTING,051123-PAC,"Fleet Electrification Transition Planning, Management, and Related Services",Fleet decarbonization strategy and operations,Transportation,,,,2027-07-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/051123-PAC,,active
783,Sourcewell,PACCAR,PACCAR,100124-PCP,Aftermarket Vehicle Parts and Supplies,Aftermarket vehicle parts and supplies,Office Supplies,,,,2029-01-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/100124-PCP,,active
